13-Jul-15,"Fairmont Stores","Page#   :","1", 4:11 PM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","CREAM EARL GREY 100g LOOSE","METRO","1EF/088",85978,"_","_","_","_","0005",73,0,0,364.53,945.35,0,,"Subclass","_","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Class","1200","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Dept","5092","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Grand Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","End of Report"
13-Jul-15,"Fairmont Stores","Page#   :","1", 4:11 PM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","ICEWINE 100g LOOSE","METRO","1FV/026",85981,"_","_","_","_","0005",38,0,0,190.78,492.10,0,,"Subclass","_","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Class","1200","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Dept","5092","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Grand Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","End of Report"
13-Jul-15,"Fairmont Stores","Page#   :","1", 4:11 PM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","100g KYOTO CHERRY ROSE","METRO","41FG-CH-131",95354,"_","_","_","_","0005",50,0,0,250.11,647.50,0,,"Subclass","_","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Class","1200","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Dept","5092","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Grand Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","End of Report"
13-Jul-15,"Fairmont Stores","Page#   :","1", 4:11 PM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","100g LONG ISLAND STRAWBERRY","METRO","41FG-CH-150",95355,"_","_","_","_","0005",46,0,0,228.86,595.70,0,,"Subclass","_","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Class","1200","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Dept","5092","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Grand Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","End of Report"
13-Jul-15,"Fairmont Stores","Page#   :","1", 4:11 PM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","100g PROVENCE","METRO","41FR-SA-539",95356,"_","_","_","_","0005",26,0,0,127.63,336.70,0,,"Subclass","_","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Class","1200","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Dept","5092","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Grand Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","End of Report"
13-Jul-15,"Fairmont Stores","Page#   :","1", 4:11 PM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","100g BLUEBERRY","METRO","41FV-SL-012",95357,"_","_","_","_","0005",40,0,0,197.12,518.00,0,,"Subclass","_","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Class","1200","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Dept","5092","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Grand Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","End of Report"
13-Jul-15,"Fairmont Stores","Page#   :","1", 4:11 PM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","100g ANGEL FALLS MIST LOOSE","METRO","41HF-BL-532",95775,"_","_","_","_","0005",17,0,0,84.35,220.15,0,,"Subclass","_","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Class","1200","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Dept","5092","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Grand Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","End of Report"
13-Jul-15,"Fairmont Stores","Page#   :","1", 4:11 PM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","STK","MILK OOLONG QUANGZHOU 500g","METRO","A5OL-CH-474",94520,"_","_","_","_","0005",2,0,0,115.72,298.00,0,,"Subclass","_","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Class","1200","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Dept","5092","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Grand Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","End of Report"
13-Jul-15,"Fairmont Stores","Page#   :","1", 4:11 PM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","EMP","TEA SAMPLER 15 TB ASSORTED CELLO","METRO","CC-15-TB",89447,"_","_","_","_","0005",84,0,50,209.37,919.80,0,,"Subclass","_","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Class","1200","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Dept","5092","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Grand Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","End of Report"
13-Jul-15,"Fairmont Stores","Page#   :","1", 4:11 PM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","STK","CENTENNIAL TEA LOOSE","METRO","CENT/TEA/LOOSE 500g",99935,"_","_","_","_","0005",5,0,0,85.85,224.75,0,,"Subclass","_","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Class","1200","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Dept","5092","Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","Grand Total:","3,809",0,50,"Total

Value @ Cost","Total

Value @Retail",0,"15,877.21","58,620.25","End of Report"
