9-Aug-16,"Fairmont Stores","Page#   :","1", 9:48 AM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Retail

Price","Markdown

Price","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","CREAM EARL GREY 100g LOOSE","METRO","1EF/088",85978,"_","_","_","_","0005",20,0,0,"12.95","12.95",117.04,259.00,0,,"Subclass","_","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Class","1200","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Dept","5092","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Grand Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","End of Report"
9-Aug-16,"Fairmont Stores","Page#   :","1", 9:48 AM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Retail

Price","Markdown

Price","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","ICEWINE 100g LOOSE","METRO","1FV/026",85981,"_","_","_","_","0005",14,0,0,"12.95","12.95",74.27,181.30,0,,"Subclass","_","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Class","1200","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Dept","5092","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Grand Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","End of Report"
9-Aug-16,"Fairmont Stores","Page#   :","1", 9:48 AM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Retail

Price","Markdown

Price","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","100g KYOTO CHERRY ROSE","METRO","41FG-CH-131",95354,"_","_","_","_","0005",-5,0,0,"12.95","12.95",-26.67,-64.75,0,,"Subclass","_","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Class","1200","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Dept","5092","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Grand Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","End of Report"
9-Aug-16,"Fairmont Stores","Page#   :","1", 9:48 AM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Retail

Price","Markdown

Price","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","100g LONG ISLAND STRAWBERRY","METRO","41FG-CH-150",95355,"_","_","_","_","0005",33,0,0,"12.95","12.95",169.46,427.35,0,,"Subclass","_","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Class","1200","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Dept","5092","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Grand Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","End of Report"
9-Aug-16,"Fairmont Stores","Page#   :","1", 9:48 AM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Retail

Price","Markdown

Price","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","CUST","100g PROVENCE","METRO","41FR-SA-539",95356,"_","_","_","_","0005",1,0,0,"12.95","12.95",5.24,12.95,0,,"Subclass","_","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Class","1200","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Dept","5092","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Grand Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","End of Report"
9-Aug-16,"Fairmont Stores","Page#   :","1", 9:48 AM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Retail

Price","Markdown

Price","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","STK","M. BUTTERFLY JASMINE GREEN 500g","METRO","A5GR-CH-455",94519,"_","_","_","_","0005",1,0,0,"299.00","299.00",290.62,299.00,0,,"Subclass","_","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Class","1200","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Dept","5092","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Grand Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","End of Report"
9-Aug-16,"Fairmont Stores","Page#   :","1", 9:48 AM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Retail

Price","Markdown

Price","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","STK","MILK OOLONG QUANGZHOU 500g","METRO","A5OL-CH-474",94520,"_","_","_","_","0005",-1,0,0,"149.00","149.00",-60.00,-149.00,0,,"Subclass","_","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Class","1200","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Dept","5092","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Grand Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","End of Report"
9-Aug-16,"Fairmont Stores","Page#   :","1", 9:48 AM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Retail

Price","Markdown

Price","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","EMP","TEA SAMPLER 15 TB ASSORTED CELLO","METRO","CC-15-TB",89447,"_","_","_","_","0005",156,0,75,"10.95","10.95",389.91,"1,708.20",0,,"Subclass","_","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Class","1200","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Dept","5092","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Grand Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","End of Report"
9-Aug-16,"Fairmont Stores","Page#   :","1", 9:48 AM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Retail

Price","Markdown

Price","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","STK","LOOSE XMAS BLEND","METRO","CCOR-CSFV-821",106701,"_","_","_","_","0005",14,0,0,"19.95","19.95",112.00,279.30,0,,"Subclass","_","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Class","1200","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Dept","5092","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Grand Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","End of Report"
9-Aug-16,"Fairmont Stores","Page#   :","1", 9:48 AM,"Inventory Stock Level","Location:","User    :","0005","0556","Low","High","Department               :  5092        
Class                    :  1200        
Category                 :  CUST        STK
Brand                    :  METRO       
Detail                   :  Yes
Description              :  Yes
Include Inactive Sku     :  No","Brand ","Categ ","Model/Style","Description","SKU #","ID-1","ID-2","ID-3 ","ID-4  ","Loc

Code","Qty

Total","Qty On

Hold","Qty In

Transit","Retail

Price","Markdown

Price","Total

Value @ Cost","Total

Value @Retail","Qty

On Order","Row Bin ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"**Dept ","5092","FOOD & BEVERAGE","**Class ","1200","TEA","**Subclass","_","NOT USED","_","_","_","_","STK","LOOSE WHT SWISS TRUFFLE TEA","METRO","CCOR-FRSA-153",106703,"_","_","_","_","0005",20,0,0,"19.95","19.95",160.00,399.00,0,,"Subclass","_","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Class","1200","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Dept","5092","Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","Grand Total:","2,787",1,105,"Total

Value @ Cost","Total

Value @Retail",0,"12,092.13","42,688.30","End of Report"
